Sentence Index File 1,Sentence in File 1,Sentence Index File 2,Sentence in File 2,Similarity Score
368,"However, from our in vivo study, we also noticed that NS1-induced MMP-9 secretion and CD138 shedding were significantly attenuated by MIF inhibition, whereas the attenuation of HPA-1 secretion was not as significant.",112,"However, from our in vivo study, we also noticed that NS1-induced MMP-9 secretion and CD138 shedding were significantly attenuated by MIF inhibition, whereas the attenuation of HPA-1 secretion was not as significant.",1.0000000000000004
369,"However, from our in vivo study, we also noticed that NS1-induced MMP-9 secretion and CD138 shedding were significantly attenuated by MIF inhibition, whereas the attenuation of HPA-1 secretion was not as significant.",112,"However, from our in vivo study, we also noticed that NS1-induced MMP-9 secretion and CD138 shedding were significantly attenuated by MIF inhibition, whereas the attenuation of HPA-1 secretion was not as significant.",1.0000000000000004
370,"However, from our in vivo study, we also noticed that NS1-induced MMP-9 secretion and CD138 shedding were significantly attenuated by MIF inhibition, whereas the attenuation of HPA-1 secretion was not as significant.",112,"However, from our in vivo study, we also noticed that NS1-induced MMP-9 secretion and CD138 shedding were significantly attenuated by MIF inhibition, whereas the attenuation of HPA-1 secretion was not as significant.",1.0000000000000004
371,"However, from our in vivo study, we also noticed that NS1-induced MMP-9 secretion and CD138 shedding were significantly attenuated by MIF inhibition, whereas the attenuation of HPA-1 secretion was not as significant.",112,"However, from our in vivo study, we also noticed that NS1-induced MMP-9 secretion and CD138 shedding were significantly attenuated by MIF inhibition, whereas the attenuation of HPA-1 secretion was not as significant.",1.0000000000000004
372,Serum samples from severe dengue patients also showed no linear relationship between the concentrations of MIF and HPA-1 (S10 Fig).,86,"NS1 could also enhance the secretion of IL-6 and IL-8 from leukocytes, but the concentrations dropped rapidly after 3 h (S7 B and S7C Fig).",0.14617540529941747
373,"These results may suggest that in addition to MIF, other factors may participate in the regulation of HPA-1 secretion in vivo.",55,These results suggest that MMP-9 induced by NS1-stimulated leukocytes may play an important role in endothelial glycocalyx degradation.,0.34219986745365555
374,"Taken together, our results suggest that NS1 may contribute to vascular leakage through different mechanisms during DENV infection.",55,These results suggest that MMP-9 induced by NS1-stimulated leukocytes may play an important role in endothelial glycocalyx degradation.,0.1893151939669373
375,"DENV NS1 may bind to the TLR4 of leukocytes, inducing the secretion of cytokines and MMPs, or it may directly bind to endothelial cells, inducing the secretion of HPA-1, both of which can cause glycocalyx degradation and subsequent vascular leakage.",113,"DENV NS1 may bind to the TLR4 of leukocytes, inducing the secretion of cytokines and MMPs, or it may directly bind to endothelial cells, inducing the secretion of HPA-1, both of which can cause glycocalyx degradation and subsequent vascular leakage.",1.0
376,"DENV NS1 may bind to the TLR4 of leukocytes, inducing the secretion of cytokines and MMPs, or it may directly bind to endothelial cells, inducing the secretion of HPA-1, both of which can cause glycocalyx degradation and subsequent vascular leakage.",113,"DENV NS1 may bind to the TLR4 of leukocytes, inducing the secretion of cytokines and MMPs, or it may directly bind to endothelial cells, inducing the secretion of HPA-1, both of which can cause glycocalyx degradation and subsequent vascular leakage.",1.0
377,"DENV NS1 may bind to the TLR4 of leukocytes, inducing the secretion of cytokines and MMPs, or it may directly bind to endothelial cells, inducing the secretion of HPA-1, both of which can cause glycocalyx degradation and subsequent vascular leakage.",113,"DENV NS1 may bind to the TLR4 of leukocytes, inducing the secretion of cytokines and MMPs, or it may directly bind to endothelial cells, inducing the secretion of HPA-1, both of which can cause glycocalyx degradation and subsequent vascular leakage.",1.0
378,"Consequently, NS1 may represent an important viral factor that causes vascular leakage and glycocalyx degradation during DENV infection.",55,These results suggest that MMP-9 induced by NS1-stimulated leukocytes may play an important role in endothelial glycocalyx degradation.,0.2801512979382167
379,"Consequently, NS1 may represent an important viral factor that causes vascular leakage and glycocalyx degradation during DENV infection.",55,These results suggest that MMP-9 induced by NS1-stimulated leukocytes may play an important role in endothelial glycocalyx degradation.,0.2801512979382167
380,"Indeed, antibodies against NS1 have been shown to be protective against DENV infection in mice [17, 51, 52].",10,"Furthermore, DENV infection-induced disease was found to be less severe in MIF knockout (Mif  ) mice than in normal mice [29].",0.1872080600381678
381,"Furthermore, MIF may represent the primary host factor that mediates NS1-induced glycocalyx degradation.",0,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",0.22676788599898437
382,Studies focusing on the development of neutralizing antibodies or small molecules against MIF may facilitate the development of drugs to prevent or treat severe dengue [53].,113,"DENV NS1 may bind to the TLR4 of leukocytes, inducing the secretion of cytokines and MMPs, or it may directly bind to endothelial cells, inducing the secretion of HPA-1, both of which can cause glycocalyx degradation and subsequent vascular leakage.",0.1319198456196419
383,Studies focusing on the development of neutralizing antibodies or small molecules against MIF may facilitate the development of drugs to prevent or treat severe dengue [53].,113,"DENV NS1 may bind to the TLR4 of leukocytes, inducing the secretion of cytokines and MMPs, or it may directly bind to endothelial cells, inducing the secretion of HPA-1, both of which can cause glycocalyx degradation and subsequent vascular leakage.",0.1319198456196419
384,"From analyzing clinical samples, we correlated glycocalyx degradation to MIF secretion.",97,"To further confirm that NS1 can induce MIF, HPA-1, MMP-9 and CD138 secretion in vivo, we injected 50 μg of NS1 into the tail veins of mice, and blood samples were collected every 24 h.",0.17196059357695506
385,"By applying the results from other studies, we hypothesized that HPA-1 or MMP-9 was involved in MIF-mediated glycocalyx degradation in dengue.",80,"These results indicate that NS1 can induce the MIF-mediated secretion of active HPA-1, leading to endothelial glycocalyx degradation.",0.25484405531467336
386,"By applying the results from other studies, we hypothesized that HPA-1 or MMP-9 was involved in MIF-mediated glycocalyx degradation in dengue.",80,"These results indicate that NS1 can induce the MIF-mediated secretion of active HPA-1, leading to endothelial glycocalyx degradation.",0.25484405531467336
387,"This hypothesis was examined via in vitro experiments, which were carried out by recombinant NS1 stimulation, as it was indicated as an important effector in severe dengue.",73,"Moreover, HPA-1, MMP-9, and CD138 secretion after NS1 stimulation was blocked by MIF inhibitors or antibodies both in vitro and in mice.",0.19537550389183786
388,"Since the interaction between different cell types is critical under physiological conditions, we assessed the DENV NS1-induced effects on both endothelial cells and leukocytes.",46,These results suggest that MIF acts on both endothelial cells and leukocytes to mediate NS1-induced endothelial hyperpermeability.,0.20011113005232833
389,"Since the interaction between different cell types is critical under physiological conditions, we assessed the DENV NS1-induced effects on both endothelial cells and leukocytes.",46,These results suggest that MIF acts on both endothelial cells and leukocytes to mediate NS1-induced endothelial hyperpermeability.,0.20011113005232833
390,"To further elucidate the involvement of MMPs in this mechanism, MMP antibody array and gelatin zymography assays were performed.",42,"To obtain the secretion profile of MMPs, we used an MMP antibody array to analyze which MMPs were increased by NS1 in PMA-activated THP-1 cells and leukocytes.",0.2843213889768293
391,"To further elucidate the involvement of MMPs in this mechanism, MMP antibody array and gelatin zymography assays were performed.",42,"To obtain the secretion profile of MMPs, we used an MMP antibody array to analyze which MMPs were increased by NS1 in PMA-activated THP-1 cells and leukocytes.",0.2843213889768293
392,"Subsequently, recombinant NS1 was injected into mice systemically or locally to confirm the involvement of MIF, HPA-1 and MMP-9 in NS1-induced endothelial glycocalyx degradation and hyperpermeability in vivo.",97,"To further confirm that NS1 can induce MIF, HPA-1, MMP-9 and CD138 secretion in vivo, we injected 50 μg of NS1 into the tail veins of mice, and blood samples were collected every 24 h.",0.35967361429642847
393,"Subsequently, recombinant NS1 was injected into mice systemically or locally to confirm the involvement of MIF, HPA-1 and MMP-9 in NS1-induced endothelial glycocalyx degradation and hyperpermeability in vivo.",97,"To further confirm that NS1 can induce MIF, HPA-1, MMP-9 and CD138 secretion in vivo, we injected 50 μg of NS1 into the tail veins of mice, and blood samples were collected every 24 h.",0.35967361429642847
394,"Subsequently, recombinant NS1 was injected into mice systemically or locally to confirm the involvement of MIF, HPA-1 and MMP-9 in NS1-induced endothelial glycocalyx degradation and hyperpermeability in vivo.",97,"To further confirm that NS1 can induce MIF, HPA-1, MMP-9 and CD138 secretion in vivo, we injected 50 μg of NS1 into the tail veins of mice, and blood samples were collected every 24 h.",0.35967361429642847
395,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",0,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",1.0000000000000002
396,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",0,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",1.0000000000000002
397,"According to a previous study, NS1 can induce endothelial cells to secrete HPA-1 to disrupt the endothelial glycocalyx, and this disruption is characterized by CD138 shedding [18].",11,"According to a previous study, NS1 can induce endothelial cells to secrete HPA-1 to disrupt the endothelial glycocalyx, and this disruption is characterized by CD138 shedding [18].",1.0
398,"To further investigate the underlying mechanism of NS1-induced HPA-1 secretion, human umbilical vein endothelial cells (HUVECs) were stimulated with NS1 for various durations.",12,"To further investigate the underlying mechanism of NS1-induced HPA-1 secretion, human umbilical vein endothelial cells (HUVECs) were stimulated with NS1 for various durations.",1.0
399,"These proteins were tested for endotoxin concentration by the Limulus amebocyte lysate (LAL) assay using the LAL Chromogenic Endotoxin Kit (Thermo Fisher Scientific, Waltham, MA, USA) and were shown to be endotoxin-free (<0.1 EU/ml).",63,"However, neutrophil elastase can inactivate TIMP-1 in the complex to free pro-MMP-9, such that it can be activated by MMP-3 [46].",0.08640250149576373
400,"These proteins were cloned, expressed and purified from E. coli using Sepharose (GE Healthcare, Chicago, IL, USA), chelated with 500 mM cobalt chloride, and then slowly dialyzed against PBS.",70,"Since a previous study has shown that NS1 increases the expression of IL-6 and IL-8 in PBMCs [16], we also measured the concentrations of IL-6 and IL-8 after NS1 stimulation.",0.11100510751092454
401,"These proteins were cloned, expressed and purified from E. coli using Sepharose (GE Healthcare, Chicago, IL, USA), chelated with 500 mM cobalt chloride, and then slowly dialyzed against PBS.",70,"Since a previous study has shown that NS1 increases the expression of IL-6 and IL-8 in PBMCs [16], we also measured the concentrations of IL-6 and IL-8 after NS1 stimulation.",0.11100510751092454
402,"These proteins were cloned, expressed and purified from E. coli using Sepharose (GE Healthcare, Chicago, IL, USA), chelated with 500 mM cobalt chloride, and then slowly dialyzed against PBS.",70,"Since a previous study has shown that NS1 increases the expression of IL-6 and IL-8 in PBMCs [16], we also measured the concentrations of IL-6 and IL-8 after NS1 stimulation.",0.11100510751092454
403,"These proteins were cloned, expressed and purified from E. coli using Sepharose (GE Healthcare, Chicago, IL, USA), chelated with 500 mM cobalt chloride, and then slowly dialyzed against PBS.",70,"Since a previous study has shown that NS1 increases the expression of IL-6 and IL-8 in PBMCs [16], we also measured the concentrations of IL-6 and IL-8 after NS1 stimulation.",0.11100510751092454
404,"Heparan sulfate and thrombin with protease activity were purchased from Sigma-Aldrich (St. Louis, MO, USA) and were used in several studies",7,"Activated HPA-1 enhances shedding of the transmembrane heparan sulfate proteoglycan syndecan-1 (CD138) and elevates the level of CD138 in the bloodstream [7, 9, 10].",0.14242908336189558
405,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",0,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",1.0000000000000002
406,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",0,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",1.0000000000000002
407,"According to a previous study, NS1 can induce endothelial cells to secrete HPA-1 to disrupt the endothelial glycocalyx, and this disruption is characterized by CD138 shedding [18].",11,"According to a previous study, NS1 can induce endothelial cells to secrete HPA-1 to disrupt the endothelial glycocalyx, and this disruption is characterized by CD138 shedding [18].",1.0
408,"To further investigate the underlying mechanism of NS1-induced HPA-1 secretion, human umbilical vein endothelial cells (HUVECs) were stimulated with NS1 for various durations.",12,"To further investigate the underlying mechanism of NS1-induced HPA-1 secretion, human umbilical vein endothelial cells (HUVECs) were stimulated with NS1 for various durations.",1.0
409,"To inhibit MIF activity, HUVECs were cotreated for 24 h with NS1 and either 100 μM p425 (6,6ʹ-[(3,3-dimethoxy[1,1ʹ-biphenyl]-4,4ʹ-diyl)bis(azo)]bis[4-amino-5-hydroxy-1,3-napthalenedisulphonic acid] tetrasodium salt; Calbiochem, La Jolla, CA, USA) or 50 μM ISO-1 ((S,R)-3-(4-hydroxyphenyl)-4,5-dihydro-5-isoxazole acetic acid; Calbiochem).",69,"As shown in Fig 3G, NS1-induced HPA-1 expression, CD138 deposition and sialic acid degradation could also be rescued by MIF inhibition.",0.07150509563828683
410,"To inhibit HPA-1, OGT 2115 (Tocris Bioscience, Bristol, UK) was used at the indicated concentration.",17,"To confirm that HPA-1 is involved in NS1-induced endothelial hyperpermeability and CD138 shedding, recombinant HPA-1 protein and the HPA-1 inhibitor OGT 2115 were used.",0.21627287011511004
411,"To inhibit MMP-9, SB-3CT (Abcam, Cambridge, UK) and MMP-9 inhibitor I (Santa Cruz, Dallas, TX, USA) were used at the indicated concentrations.",62,"TIMP-1, which is a potent inhibitor of MMPs, can form a complex with pro-MMP-9 at a 1:1 stoichiometric relationship to inhibit its activation [44, 45].",0.13652353827818808
412,"To inhibit MMP-9, SB-3CT (Abcam, Cambridge, UK) and MMP-9 inhibitor I (Santa Cruz, Dallas, TX, USA) were used at the indicated concentrations.",62,"TIMP-1, which is a potent inhibitor of MMPs, can form a complex with pro-MMP-9 at a 1:1 stoichiometric relationship to inhibit its activation [44, 45].",0.13652353827818808
413,"THP-1 cells were infected with lentivirus and underwent selection in culture medium containing puromycin (1 μg/ml, Sigma-Aldrich).",81,DENV NS1 induces MMP-9 secretion in THP-1 cells and leukocytes.,0.12495947542308772
414,"THP-1 cells were infected with lentivirus and underwent selection in culture medium containing puromycin (1 μg/ml, Sigma-Aldrich).",81,DENV NS1 induces MMP-9 secretion in THP-1 cells and leukocytes.,0.12495947542308772
415,"NS1 stimulation of THP-1 cells, human leukocytes and PBMCs",81,DENV NS1 induces MMP-9 secretion in THP-1 cells and leukocytes.,0.39519354810515783
416,"NS1 stimulation of THP-1 cells, human leukocytes and PBMCs",81,DENV NS1 induces MMP-9 secretion in THP-1 cells and leukocytes.,0.39519354810515783
417,"NS1 stimulation of THP-1 cells, human leukocytes and PBMCs",81,DENV NS1 induces MMP-9 secretion in THP-1 cells and leukocytes.,0.39519354810515783
418,THP-1 cells were suspended in medium containing 5 ng/ml PMA (Sigma-Aldrich).,81,DENV NS1 induces MMP-9 secretion in THP-1 cells and leukocytes.,0.13865846616941335
419,"NS1 (20 μg/ml) was used to stimulate THP-1 cells, human leukocytes and PBMCs, and the resultant culture supernatants were collected at the indicated time points.",81,DENV NS1 induces MMP-9 secretion in THP-1 cells and leukocytes.,0.19658562698804843
420,"NS1 (20 μg/ml) was used to stimulate THP-1 cells, human leukocytes and PBMCs, and the resultant culture supernatants were collected at the indicated time points.",81,DENV NS1 induces MMP-9 secretion in THP-1 cells and leukocytes.,0.19658562698804843
421,"NS1 (20 μg/ml) was used to stimulate THP-1 cells, human leukocytes and PBMCs, and the resultant culture supernatants were collected at the indicated time points.",81,DENV NS1 induces MMP-9 secretion in THP-1 cells and leukocytes.,0.19658562698804843
422,"The upper chambers were reconstituted with 20 μg/ml NS1, culture supernatant from NS1-activated THP-1 cells, or the inhibitor-containing medium.",93,"Furthermore, the knockdown of MIF decreased NS1-induced MMP-9 secretion from THP-1 cells (Fig 6B), and the culture supernatant from shMIF THP-1 cells failed to increase endothelial permeability or CD138 shedding (Fig 6C and 6D).",0.2537202762451477
423,"Next, 20 μl of medium in the lower chamber was collected 5 min after the addition of streptavidin-HRP and was assayed for HRP activity by the addition of 100 μl of 3,3',5,5'-tetramethylbenzidine (TMB) substrate (R&D Systems).",107,"In addition, we further demonstrated that both the secretion of HPA-1 and the shedding of CD138 induced by NS1-stimulation of endothelial cells are mediated by MIF.",0.20179101100156846
424,"To measure the integrity of the endothelial glycocalyx and the deposition of CD138, the expression of sialic acid was stained with wheat germ agglutinin (WGA) lectin conjugated to FITC (WGA-FITC, Genetex)",69,"As shown in Fig 3G, NS1-induced HPA-1 expression, CD138 deposition and sialic acid degradation could also be rescued by MIF inhibition.",0.1937608245363951
425,"the distribution of HPA-1 and CD138 was detected by anti-mouse-CD138 mAb (BD, Franklin Lakes, NJ, USA)",74,"NS1 stimulation also increased the active HPA-1 level in endothelial cell lysates, which was abolished by mAb 2E8 but not control mouse IgG (S2A Fig).",0.18314298978103297
426,the distribution of HPA-1 and CD138 was detected by... rabbit anti-HPA-1 polyclonal antibody (GeneTex),13,"To confirm that this effect was induced by NS1, anti-NS1 monoclonal antibody (mAb) was used to block the effect of NS1.",0.18595195870022707
427,"Primary antibodies were incubated with the fixed monolayer overnight at 4°C, followed by incubation with Alexa 488-conjugated goat anti-mouse IgG secondary antibody",74,"NS1 stimulation also increased the active HPA-1 level in endothelial cell lysates, which was abolished by mAb 2E8 but not control mouse IgG (S2A Fig).",0.1480163462896113
428,"Primary antibodies were incubated with the fixed monolayer overnight at 4°C, followed by incubation with Alexa 594-conjugated goat anti-rabbit IgG secondary antibody",74,"NS1 stimulation also increased the active HPA-1 level in endothelial cell lysates, which was abolished by mAb 2E8 but not control mouse IgG (S2A Fig).",0.08559258176057374
429,"Primary antibodies were incubated with the fixed monolayer overnight at 4°C, followed by incubation with Hoechst 33342",49,"To further investigate whether NS1 causes endothelial glycocalyx degradation in mice, the skin tissues of mice after two sequential subcutaneous injections of NS1 were fixed for immunohistochemical (IHC) staining.",0.08593307036342283
430,"After washing with commercial wash buffer, the membranes were incubated with biotin-conjugated anti-MMP antibodies, followed by HRP-conjugated streptavidin.",73,"Moreover, HPA-1, MMP-9, and CD138 secretion after NS1 stimulation was blocked by MIF inhibitors or antibodies both in vitro and in mice.",0.09709794636665733
431,"After washing with commercial wash buffer, the membranes were incubated with biotin-conjugated anti-MMP antibodies, followed by HRP-conjugated streptavidin.",73,"Moreover, HPA-1, MMP-9, and CD138 secretion after NS1 stimulation was blocked by MIF inhibitors or antibodies both in vitro and in mice.",0.09709794636665733
432,"Bound HRP-conjugated antibodies were detected using the Luminata Crescendo Western HRP substrate (Merck Millipore, Darmstadt, Germany).",19,"To clarify which protein mediates NS1-induced endothelial hyperpermeability and CD138 shedding, MIF-blocking antibodies, the HPA-1 inhibitor OGT 2115 and NS1-blocking antibodies were used.",0.06440442276538998
433,MMP activity in the culture supernatant was assayed by gelatin zymography using 7.5% acrylamide gel containing gelatin,93,"Furthermore, the knockdown of MIF decreased NS1-induced MMP-9 secretion from THP-1 cells (Fig 6B), and the culture supernatant from shMIF THP-1 cells failed to increase endothelial permeability or CD138 shedding (Fig 6C and 6D).",0.0883670575549462
434,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",0,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",1.0000000000000002
435,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",0,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",1.0000000000000002
436,"According to a previous study, NS1 can induce endothelial cells to secrete HPA-1 to disrupt the endothelial glycocalyx, and this disruption is characterized by CD138 shedding [18].",11,"According to a previous study, NS1 can induce endothelial cells to secrete HPA-1 to disrupt the endothelial glycocalyx, and this disruption is characterized by CD138 shedding [18].",1.0
437,"To further investigate the underlying mechanism of NS1-induced HPA-1 secretion, human umbilical vein endothelial cells (HUVECs) were stimulated with NS1 for various durations.",12,"To further investigate the underlying mechanism of NS1-induced HPA-1 secretion, human umbilical vein endothelial cells (HUVECs) were stimulated with NS1 for various durations.",1.0
438,The gels were subsequently renatured and developed before being stained with Coomassie blue to reveal the positions of active gelatinases (clear bands) against the undigested gelatin substrate in the gel.,79,The results show that MIF increased CD138 shedding and the active HPA-1 level in HUVECs (S4A and S4B Fig).,0.10335028543814545
439,"DENV NS1-induced MIF, HPA-1, MMP-9 and CD138 secretion in mice",94,"DENV NS1 induces MIF, HPA-1, MMP-9 and CD138 secretion in mice.",0.8129057452477851
440,"DENV NS1-induced MIF, HPA-1, MMP-9 and CD138 secretion in mice",94,"DENV NS1 induces MIF, HPA-1, MMP-9 and CD138 secretion in mice.",0.8129057452477851
441,"DENV NS1-induced MIF, HPA-1, MMP-9 and CD138 secretion in mice",94,"DENV NS1 induces MIF, HPA-1, MMP-9 and CD138 secretion in mice.",0.8129057452477851
442,"DENV NS1-induced MIF, HPA-1, MMP-9 and CD138 secretion in mice",94,"DENV NS1 induces MIF, HPA-1, MMP-9 and CD138 secretion in mice.",0.8129057452477851
443,"To further confirm that NS1 induced CD138 shedding in endothelial cells in mice, 50 μg of recombinant NS1, E or prM protein or 50 μl of PBS was subcutaneously injected into 8- to 12-week-old BALB/c mice, followed by a second injection of an equal amount of recombinant proteins or PBS 24 h after the first injection at the same site.",97,"To further confirm that NS1 can induce MIF, HPA-1, MMP-9 and CD138 secretion in vivo, we injected 50 μg of NS1 into the tail veins of mice, and blood samples were collected every 24 h.",0.32435837507373966
444,"NS1 ELISA was carried out using paired anti-NS1 antibodies prepared in our laboratory and was quantified by the addition of 100 μl of 3,3',5,5'-tetramethylbenzidine (TMB) substrate (R&D Systems).",107,"In addition, we further demonstrated that both the secretion of HPA-1 and the shedding of CD138 induced by NS1-stimulation of endothelial cells are mediated by MIF.",0.14988603353336852
